# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Jul 18 21:52:46 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00043772 -1.55000 10.06819 0.8116089702 2.4227176602 0.808 1.462 3.7192 2.712 3 0.000 0.522 0.00 0.00 0.00 0.00 0.00 -1 -1.77e-11 0.00 7.498e-01 2.498e-01 7.617e-05 2.288e-05 1.946e-04 -1.000 4.476e-04 1.114 2.447 1.612 1.081 0.907 0.833 0.810
0.00043772 -1.55000 10.06819 0.8117893338 2.4227786658 0.808 1.510 3.7175 2.658 3 0.000 0.521 0.00 0.00 0.00 0.00 0.00 -1 -2.1e-11 0.00 7.495e-01 2.500e-01 7.602e-05 2.305e-05 1.947e-04 -1.000 4.520e-04 0.996 2.345 1.5010000000 0.964 0.788 0.711 0.688
0.00043772 -1.55000 10.06819 0.8119482994 2.4228324080 0.808 1.555 3.7158 2.606 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -2.47e-11 0.00 7.493e-01 2.502e-01 7.592e-05 2.316e-05 1.947e-04 -1.000 4.565e-04 0.882 2.248 1.3940000000 0.851 0.672 0.594 0.569
0.00043772 -1.55000 10.06819 0.8120898008 2.4228802257 0.808 1.600 3.7141 2.555 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -2.9e-11 0.00 7.492e-01 2.503e-01 7.587e-05 2.322e-05 1.947e-04 -1.000 4.564e-04 0.771 2.154 1.291 0.743 0.561 0.480 0.455
0.00043772 -1.55000 10.06819 0.8122246265 2.4229257696 0.808 1.645 3.7124 2.502 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -3.43e-11 0.00 7.492e-01 2.504e-01 7.585e-05 2.325e-05 1.947e-04 -1.000 4.565e-04 0.656 2.056 1.184 0.630 0.445 0.362 0.336
0.00043772 -1.55000 10.06819 0.8123466372 2.4229669696 0.808 1.691 3.7106 2.449 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -4.05e-11 0.00 7.492e-01 2.504e-01 7.584e-05 2.325e-05 1.947e-04 -1.000 4.565e-04 0.543 1.964 1.079 0.517 0.330 0.245 0.218
0.00043772 -1.55000 10.06819 0.8124541044 2.4230032468 0.808 1.734 3.7089 2.399 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -4.74e-11 0.00 7.492e-01 2.504e-01 7.584e-05 2.326e-05 1.947e-04 -1.000 4.564e-04 0.435 1.876 0.979 0.410 0.220 0.133 0.105
0.00043772 -1.55000 10.06819 0.8125528097 2.4230365566 0.808 1.777 3.7071 2.349 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -5.54e-11 0.00 7.492e-01 2.504e-01 7.583e-05 2.327e-05 1.947e-04 -1.000 4.565e-04 0.328 1.791 0.88 0.304 0.111 0.022 -0.007
0.00043772 -1.55000 10.06819 0.8126483560 2.4230687915 0.808 1.822 3.7052 2.296 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -6.53e-11 0.00 7.492e-01 2.504e-01 7.583e-05 2.327e-05 1.947e-04 -1.000 4.563e-04 0.215 1.702 0.777 0.193 -0.003 -0.095 -0.125
0.00043772 -1.55000 10.06819 0.8127319217 2.4230969773 0.807 1.865 3.7034 2.246 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -7.64e-11 0.00 7.492e-01 2.504e-01 7.583e-05 2.328e-05 1.947e-04 -1.000 4.565e-04 0.109 1.619 0.679 0.088 -0.112 -0.205 -0.236
0.00043772 -1.55000 10.06819 0.8128088117 2.4231229056 0.807 1.907 3.7015 2.197 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -8.91e-11 0.00 7.491e-01 2.504e-01 7.582e-05 2.328e-05 1.947e-04 -1.000 4.565e-04 0.004 1.537 0.584 -0.015 -0.218 -0.314 -0.346
0.00043772 -1.55000 10.06819 0.8128816485 2.4231474619 0.807 1.949 3.6996 2.146 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -1.04e-10 0.00 7.491e-01 2.504e-01 7.582e-05 2.329e-05 1.947e-04 -1.000 4.565e-04 -0.103 1.455 0.4870000000 -0.120 -0.326 -0.424 -0.457
0.00043772 -1.55000 10.06819 0.8129457235 2.4231690600 0.807 1.989 3.6978 2.099 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -1.21e-10 0.00 7.491e-01 2.504e-01 7.582e-05 2.329e-05 1.947e-04 -1.000 4.565e-04 -0.202 1.381 0.398 -0.217 -0.427 -0.527 -0.561
0.00043772 -1.55000 10.06819 0.8130074739 2.4231898709 0.806 2.027 3.6960 2.054 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -1.39e-10 0.00 7.491e-01 2.504e-01 7.581e-05 2.330e-05 1.947e-04 -1.000 4.564e-04 -0.298 1.310 0.313 -0.310 -0.523 -0.625 -0.661
0.00043772 -1.55000 10.06819 0.8130715489 2.4232114613 0.806 2.062 3.6944 2.012 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -1.58e-10 0.00 7.491e-01 2.504e-01 7.581e-05 2.330e-05 1.947e-04 -1.000 4.565e-04 -0.386 1.244 0.235 -0.396 -0.611 -0.716 -0.752
0.00043772 -1.55000 10.06819 0.8131288290 2.4232307589 0.805 2.087 3.6933 1.983 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -1.73e-10 0.00 7.491e-01 2.504e-01 7.581e-05 2.330e-05 1.947e-04 -1.000 4.564e-04 -0.447 1.199 0.18 -0.455 -0.673 -0.779 -0.816
0.00043772 -1.55000 10.06819 0.8131737113 2.4232458774 0.805 2.072 3.6943 2.001 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -1.66e-10 0.00 7.491e-01 2.504e-01 7.581e-05 2.331e-05 1.947e-04 -1.000 4.565e-04 -0.411 1.221 0.21 -0.421 -0.637 -0.741 -0.777
0.00043772 -1.55000 10.06819 0.8131796718 2.4232478851 0.805 2.070 3.6945 2.003 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -1.65e-10 0.00 7.491e-01 2.504e-01 7.581e-05 2.331e-05 1.947e-04 -1.000 4.564e-04 -0.406 1.224 0.214 -0.416 -0.632 -0.736 -0.772
0.00043772 -1.55000 10.06819 0.8132107854 2.4232583644 0.805 2.097 3.6932 1.972 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -1.8e-10 0.00 7.491e-01 2.504e-01 7.580e-05 2.331e-05 1.947e-04 -1.000 4.565e-04 -0.471 1.177 0.156 -0.480 -0.698 -0.804 -0.841
0.00043772 -1.55000 10.06819 0.8132579923 2.4232742622 0.804 2.139 3.6911 1.921 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -2.09e-10 0.00 7.491e-01 2.504e-01 7.580e-05 2.331e-05 1.947e-04 -1.000 4.564e-04 -0.577 1.105 0.063 -0.583 -0.805 -0.914 -0.952
0.00043772 -1.55000 10.06819 0.8133019209 2.4232890542 0.804 2.181 3.6890 1.870 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -2.44e-10 0.00 7.491e-01 2.504e-01 7.580e-05 2.332e-05 1.947e-04 -1.000 4.565e-04 -0.682 1.035 -0.028 -0.685 -0.911 -1.022 -1.062
0.00043772 -1.55000 10.06819 0.8133424520 2.4233027005 0.803 2.223 3.6869 1.820 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -2.85e-10 0.00 7.491e-01 2.504e-01 7.580e-05 2.332e-05 1.947e-04 -1.000 4.565e-04 -0.786 0.967 -0.118000000 -0.785 -1.015 -1.130 -1.171
0.00043772 -1.55000 10.06819 0.8133780956 2.4233146999 0.803 2.262 3.6847 1.772 3 0.000 0.520 0.00 0.00 0.00 0.00 0.00 -1 -3.31e-10 0.00 7.491e-01 2.504e-01 7.580e-05 2.332e-05 1.947e-04 -1.000 4.564e-04 -0.885 0.910 -0.202 -0.881 -1.115 -1.233 -1.274
0.00043772 -1.55000 10.06819 0.8134127855 2.4233263771 0.802 2.303 3.6826 1.722 3 0.000 0.519 0.00 0.00 0.00 0.00 0.00 -1 -3.85e-10 0.00 7.491e-01 2.504e-01 7.579e-05 2.332e-05 1.947e-04 -1.000 4.564e-04 -0.988 0.856 -0.29 -0.983 -1.221 -1.341 -1.384
0.00043772 -1.55000 10.06819 0.8134433031 2.4233366489 0.802 2.342 3.6804 1.673 3 0.000 0.519 0.00 0.00 0.00 0.00 0.00 -1 -4.45e-10 0.00 7.491e-01 2.505e-01 7.579e-05 2.332e-05 1.947e-04 -1.000 4.564e-04 -1.085 0.813 -0.37 -1.079 -1.320 -1.443 -1.487
0.00043772 -1.55000 10.06819 0.8134728670 2.4233465988 0.801 2.382 3.6782 1.624 3 0.000 0.519 0.00 0.00 0.00 0.00 0.00 -1 -5.17e-10 0.00 7.491e-01 2.505e-01 7.579e-05 2.333e-05 1.947e-04 -1.000 4.565e-04 -1.186 0.767 -0.452999999 -1.178 -1.423 -1.548 -1.594
0.00043772 -1.55000 10.06819 0.8134992123 2.4233554648 0.800 2.421 3.6760 1.576 3 0.000 0.519 0.00 0.00 0.00 0.00 0.00 -1 -5.97e-10 0.00 7.491e-01 2.505e-01 7.579e-05 2.333e-05 1.947e-04 -1.000 4.564e-04 -1.282 0.731 -0.529 -1.271 -1.521 -1.649 -1.696
0.00043772 -1.55000 10.06819 0.8135297894 2.4233657541 0.799 2.469 3.6732 1.517 3 0.000 0.519 0.00 0.00 0.00 0.00 0.00 -1 -7.14e-10 0.00 7.491e-01 2.505e-01 7.579e-05 2.333e-05 1.947e-04 -1.000 4.564e-04 -1.402 0.687 -0.624 -1.388 -1.643 -1.775 -1.824
0.00043772 -1.55000 10.06819 0.8135569692 2.4233748994 0.798 2.515 3.6704 1.458 3 0.000 0.519 7.31 5.75 4.08 3.15 2.55 3 -8.5e-10 0.00 7.491e-01 2.505e-01 7.579e-05 2.333e-05 1.947e-04 -1.000 4.565e-04 -1.519 0.657 -0.711 -1.501 -1.762 -1.897 -1.948
0.00043772 -1.55000 10.06819 0.8135783672 2.4233820989 0.797 2.555 3.6682 1.410 3 0.000 0.519 8.11 6.28 4.43 3.43 2.78 3 -9.87e-10 0.00 7.491e-01 2.505e-01 7.579e-05 2.333e-05 1.947e-04 -1.000 4.564e-04 -1.617 0.635 -0.783 -1.595 -1.861 -2.000 -2.053
0.00043772 -1.55000 10.06819 0.8136010766 2.4233897390 0.796 2.599 3.6653 1.353 3 0.000 0.519 9.14 6.96 4.89 3.79 3.07 3 -1.17e-09 0.00 7.491e-01 2.505e-01 7.579e-05 2.333e-05 1.947e-04 -1.000 4.565e-04 -1.729 0.621 -0.862 -1.702 -1.975 -2.117 -2.172
0.00043772 -1.55000 10.06819 0.8136193156 2.4233958749 0.795 2.638 3.6630 1.305 3 0.000 0.519 10.12 7.59 5.31 4.13 3.34 3 -1.35e-09 0.00 7.491e-01 2.505e-01 7.579e-05 2.334e-05 1.947e-04 -1.000 4.565e-04 -1.825 0.610 -0.928999999 -1.794 -2.072 -2.218 -2.274
0.00043772 -1.55000 10.06819 0.8136384487 2.4234023111 0.794 2.681 3.6602 1.249 3 0.000 0.519 11.38 8.39 5.84 4.55 3.68 3 -1.59e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.565e-04 -1.933 0.610 -1.0 -1.896 -2.182 -2.332 -2.391
0.00043772 -1.55000 10.06819 0.8136568666 2.4234085065 0.792 2.726 3.6573 1.192 3 0.000 0.519 12.84 9.30 6.45 5.02 4.07 3 -1.89e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.565e-04 -2.046 0.611 -1.071 -2.000 -2.293 -2.448 -2.509
0.00043772 -1.55000 10.06819 0.8136739731 2.4234142604 0.790 2.771 3.6544 1.134 3 0.000 0.519 14.50 10.32 7.12 5.56 4.50 2 -2.24e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.565e-04 -2.159 0.589 -1.146 -2.101 -2.403 -2.563 -2.626
0.00043772 -1.55000 10.06819 0.8136888742 2.4234192723 0.789 2.814 3.6515 1.079 3 0.000 0.519 16.27 11.38 7.82 6.11 4.95 2 -2.63e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.565e-04 -2.264 0.574 -1.215 -2.195 -2.505 -2.670 -2.735
0.00043772 -1.55000 10.06819 0.8137034178 2.4234241638 0.787 2.858 3.6486 1.022 3 0.000 0.519 18.34 12.61 8.62 6.75 5.47 2 -3.12e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.564e-04 -2.375 0.555 -1.287 -2.294 -2.612 -2.782 -2.849
0.00043772 -1.55000 10.06819 0.8137161732 2.4234284536 0.785 2.899 3.6457 0.968 3 0.000 0.519 20.56 13.90 9.46 7.42 6.01 2 -3.65e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.564e-04 -2.478 0.550 -1.348 -2.383 -2.710 -2.886 -2.956
0.00043772 -1.55000 10.06819 0.8137283921 2.4234325630 0.782 2.942 3.6428 0.912 3 0.000 0.519 23.12 15.36 10.41 8.17 6.63 2 -4.3e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.564e-04 -2.585 0.546 -1.409 -2.475 -2.812 -2.993 -3.066
0.00043772 -1.55000 10.06819 0.8137398362 2.4234364115 0.779 2.985 3.6398 0.856 3 0.000 0.519 26.02 16.98 11.46 9.01 7.31 1 -5.08e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.565e-04 -2.692 0.544 -1.47 -2.567 -2.914 -3.101 -3.176
0.00043772 -1.55000 10.06819 0.8137499094 2.4234397990 0.777 3.025 3.6369 0.803 3 0.000 0.519 29.10 18.68 12.55 9.88 8.02 1 -5.93e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.564e-04 -2.792 0.548 -1.521 -2.650 -3.007 -3.200 -3.278
0.00043772 -1.55000 10.06819 0.8137596250 2.4234430661 0.774 3.066 3.6340 0.749 3 0.000 0.519 32.64 20.60 13.77 10.87 8.82 1 -6.95e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.334e-05 1.947e-04 -1.000 4.565e-04 -2.895 0.550 -1.574 -2.735 -3.104 -3.302 -3.383
0.00043772 -1.55000 10.06819 0.8137687445 2.4234461327 0.770 3.107 3.6310 0.694 3 0.000 0.519 36.63 22.71 15.12 11.95 9.70 1 -8.15e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.335e-05 1.947e-04 -1.000 4.565e-04 -2.997 0.555 -1.623999999 -2.820 -3.199 -3.404 -3.487
0.00043772 -1.55000 10.06819 0.8137770295 2.4234489186 0.767 3.147 3.6281 0.640 3 0.000 0.519 40.98 24.98 16.56 13.11 10.64 1 -9.53e-09 0.00 7.491e-01 2.505e-01 7.578e-05 2.335e-05 1.947e-04 -1.000 4.565e-04 -3.096 0.560 -1.671 -2.900 -3.290 -3.501 -3.587
0.00043772 -1.55000 10.06819 0.8137852550 2.4234516844 0.762 3.188 3.6252 0.585 3 0.000 0.519 46.09 27.60 18.21 14.44 11.72 1 -1.12e-08 0.00 7.491e-01 2.505e-01 7.578e-05 2.335e-05 1.947e-04 -1.000 4.564e-04 -3.201 0.560 -1.722 -2.984 -3.386 -3.604 -3.693
0.00043772 -1.55000 10.06819 0.8137926459 2.4234541696 0.758 3.228 3.6223 0.531 3 0.000 0.519 51.59 30.37 19.95 15.84 12.86 1 -1.31e-08 0.00 7.491e-01 2.505e-01 7.578e-05 2.335e-05 1.947e-04 -1.000 4.564e-04 -3.299 0.565 -1.767 -3.063 -3.476 -3.700 -3.792
0.00043772 -1.55000 10.06819 0.8137997985 2.4234565745 0.753 3.268 3.6194 0.477 3 0.000 0.519 57.82 33.44 21.87 17.39 14.12 1 -1.53e-08 0.00 7.491e-01 2.505e-01 7.578e-05 2.335e-05 1.947e-04 -1.000 4.565e-04 -3.399 0.569 -1.809 -3.141 -3.566 -3.798 -3.892
0.00043772 -1.55000 10.06819 0.8138057590 2.4234585786 0.748 3.299 3.6171 0.433 3 0.000 0.519 63.34 36.11 23.53 18.74 15.22 1 -1.75e-08 0.00 7.491e-01 2.505e-01 7.578e-05 2.335e-05 1.947e-04 -1.000 4.565e-04 -3.478 0.570 -1.836 -3.200 -3.637 -3.874 -3.971
0.00043772 -1.55000 10.06819 0.8138057590 2.4234585786 0.748 1.724 3.7787 2.654 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.459 1.307 0.712 0.408 0.339 0.326 0.329
0.00043772 -1.55000 10.06819 0.8138091564 2.4234597209 0.748 1.727 3.7781 2.649 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.452 1.305 0.708 0.402 0.331 0.318 0.320
0.00043772 -1.55000 10.06819 0.8138661385 2.4234788780 0.748 1.743 3.7752 2.622 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.412 1.283 0.677 0.361 0.285 0.269 0.271
0.00043772 -1.55000 10.06819 0.8139237165 2.4234982324 0.748 1.745 3.7754 2.620 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.407 1.277 0.672 0.356 0.281 0.265 0.266
0.00043772 -1.55000 10.06819 0.8139825463 2.4235180043 0.748 1.746 3.7760 2.622 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.405 1.271 0.667 0.354 0.280 0.264 0.266
0.00043772 -1.55000 10.06819 0.8140408397 2.4235375927 0.748 1.746 3.7769 2.625 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.405 1.265 0.664 0.354 0.281 0.266 0.268
0.00043772 -1.55000 10.06819 0.8140956759 2.4235560164 0.748 1.746 3.7779 2.630 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.405 1.258 0.66 0.354 0.283 0.270 0.272
0.00043772 -1.55000 10.06819 0.8141496181 2.4235741370 0.748 1.745 3.7792 2.635 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.407 1.252 0.657 0.356 0.287 0.275 0.278
0.00043772 -1.55000 10.06819 0.8142040968 2.4235924350 0.748 1.744 3.7806 2.642 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.409 1.245 0.654 0.358 0.291 0.280 0.284
0.00043772 -1.55000 10.06819 0.8142611384 2.4236115908 0.748 1.743 3.7821 2.649 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.411 1.239 0.651 0.360 0.297 0.287 0.291
0.00043772 -1.55000 10.06819 0.8143174052 2.4236304833 0.748 1.743 3.7836 2.656 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.414 1.233 0.648 0.363 0.302 0.293 0.298
0.00043772 -1.55000 10.06819 0.8143752813 2.4236499131 0.748 1.742 3.7850 2.662 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.416 1.227 0.645 0.365 0.306 0.299 0.304
0.00043772 -1.55000 10.06819 0.8144326806 2.4236691797 0.749 1.741 3.7862 2.668 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.417 1.222 0.643 0.367 0.310 0.304 0.309
0.00043772 -1.55000 10.06819 0.8144894242 2.4236882231 0.749 1.741 3.7872 2.672 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.418 1.218 0.64 0.368 0.313 0.308 0.314
0.00043772 -1.55000 10.06819 0.8145443201 2.4237066435 0.749 1.741 3.7879 2.675 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.419 1.214 0.638 0.368 0.315 0.310 0.316
0.00043772 -1.55000 10.06819 0.8145683408 2.4237147028 0.749 1.741 3.7882 2.676 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.419 1.213 0.637 0.368 0.315 0.311 0.317
0.00043772 -1.55000 10.06819 0.8145807981 2.4237188822 0.749 1.741 3.7882 2.676 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.418 1.212 0.637 0.368 0.315 0.311 0.317
0.00043772 -1.55000 10.06819 0.8146353960 2.4237371979 0.749 1.741 3.7882 2.676 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.417 1.211 0.636 0.367 0.314 0.310 0.316
0.00043772 -1.55000 10.06819 0.8146907687 2.4237557706 0.749 1.742 3.7879 2.674 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.415 1.211 0.635 0.365 0.312 0.307 0.313
0.00043772 -1.55000 10.06819 0.8147451282 2.4237740007 0.749 1.743 3.7872 2.670 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.413 1.212 0.635 0.362 0.307 0.302 0.308
0.00043772 -1.55000 10.06819 0.8147987127 2.4237919682 0.749 1.744 3.7860 2.664 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.409 1.215 0.635 0.358 0.302 0.295 0.301
0.00043772 -1.55000 10.06819 0.8148520589 2.4238098530 0.749 1.746 3.7844 2.656 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.404 1.219 0.636 0.353 0.294 0.286 0.291
0.00043772 -1.55000 10.06819 0.8149050474 2.4238276152 0.749 1.749 3.7824 2.645 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.398 1.224 0.637 0.347 0.284 0.274 0.278
0.00043772 -1.55000 10.06819 0.8149580956 2.4238453948 0.749 1.752 3.7801 2.634 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.391 1.230 0.638 0.340 0.273 0.261 0.265
0.00043772 -1.55000 10.06819 0.8149630427 2.4238470527 0.749 1.752 3.7799 2.632 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.391 1.230 0.638 0.339 0.272 0.260 0.264
0.00043772 -1.55000 10.06819 0.8149713874 2.4238498492 0.749 1.752 3.7795 2.630 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.389 1.232 0.638 0.338 0.270 0.258 0.261
0.00043772 -1.55000 10.06819 0.8150205612 2.4238663273 0.749 1.755 3.7771 2.617 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.381 1.239 0.639 0.330 0.257 0.243 0.245
0.00043772 -1.55000 10.06819 0.8150684834 2.4238823837 0.749 1.759 3.7745 2.604 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.372 1.247 0.639 0.321 0.244 0.227 0.228
0.00043772 -1.55000 10.06819 0.8151198030 2.4238995761 0.749 1.764 3.7715 2.587 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.564e-04 0.361 1.255 0.639 0.310 0.227 0.208 0.207
0.00043772 -1.55000 10.06819 0.8151686192 2.4239159275 0.749 1.768 3.7687 2.571 4 0.000 0.526 0.00 0.00 0.00 0.00 0.00 -1 -1e-30 0.00 7.438e-01 2.558e-01 7.843e-05 2.301e-05 1.992e-04 -1.000 4.565e-04 0.349 1.263 0.637 0.298 0.210 0.188 0.186
